"","gene_symbol","pval","padj","log2fc"
"22796","HAUS4",0.262325495855349,0.999988108847249,-0.583506106304836
"22797","AL132780.3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22798","AJUBA",0.329407476771019,0.999988108847249,Inf
"22799","AL132780.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22800","C14orf93",0.980750228512421,0.999988108847249,0.02593655386224
"22801","PSMB5",0.000166002335369039,0.00377194195366316,0.254822670301816
"22802","PSMB11",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22803","CDH24",0.938907806122797,0.999988108847249,-0.083609944449681
"22804","ACIN1",0.0687155126641922,0.479821125074261,0.163292510777863
"22805","C14orf119",0.239886893626911,0.999988108847249,0.231024805859066
"22806","LMLN2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22807","CEBPE",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22808","SLC7A8",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22809","RNF212B",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22810","HOMEZ",0.00652846235433686,0.084799213958075,-0.991260160835412
"22811","PPP1R3E",0.408947455515921,0.999988108847249,0.53068807233509
"22812","BCL2L2",0.665831346598436,0.999988108847249,Inf
"22813","BCL2L2-PABPN1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22814","PABPN1",0.559815867734048,0.999988108847249,0.0443810185619957
"22815","SLC22A17",0.10184046524875,0.624638903349047,-2.36509302089003
"22816","EFS",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22817","AL049829.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22818","IL25",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22819","CMTM5",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22820","MYH6",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22821","MYH7",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22822","AL132855.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22823","NGDN",0.0916746558892,0.587415282393142,-0.113082645985006
"22824","ZFHX2",0.30589357206567,0.999988108847249,1.35239191389824
"22825","AL135999.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22826","THTPA",0.0767264689205943,0.51827841181448,-0.375017056370187
"22827","AP1G2",0.0143050485202154,0.157505816569594,0.580154985306123
"22828","AL135999.1",0.373276239622884,0.999988108847249,0.863620487564493
"22829","JPH4",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22830","AL135999.3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22831","DHRS2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22832","LINC00596",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22833","DHRS4-AS1",0.0262741104883498,0.239783939450543,-1.2103455830875
"22834","DHRS4",0.0940481419370855,0.597276698627037,-0.43417257467807
"22835","DHRS4L2",0.382637546288197,0.999988108847249,-0.508066764218243
"22836","CARMIL3",0.350035451181121,0.999988108847249,Inf
"22837","CPNE6",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22838","NRL",0.32954680203716,0.999988108847249,0.778303512949368
"22839","PCK2",0.119933497330637,0.696025200462866,-0.259948997770329
"22840","DCAF11",0.989448269249945,0.999988108847249,0.00408192885233791
"22841","AL136295.3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22842","FITM1",0.999817403251715,0.999988108847249,15.8627806430738
"22843","PSME1",0.000000365122833493912,0.0000145606297142911,0.258292345475375
"22844","EMC9",0.833369996992084,0.999988108847249,-0.0495203819733549
"22845","AL136295.2",0.341637747969853,0.999988108847249,1.23628216272891
"22846","PSME2",0.105099382859057,0.638670611039507,-0.0612139710393523
"22847","RNF31",0.112270222701428,0.667133462493489,0.601276257007891
"22848","AL136295.5",0.579834128761625,0.999988108847249,0.763928184591007
"22849","IRF9",0.000105503552618297,0.00251841861047149,1.46536731247382
"22850","REC8",0.20193595417169,0.951825953626408,0.994985940960439
"22851","IPO4",0.055684170698874,0.41499116925993,-0.245309164232445
"22852","AL136295.4",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22853","TM9SF1",0.0672539216480996,0.474184355306702,-0.243999114898448
"22854","AL136295.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22855","AL136295.6",0.110355542731315,0.65998031065794,-4.0744554883514
"22856","TSSK4",0.645928666730621,0.999988108847249,Inf
"22857","CHMP4A",0.0323988869574003,0.278471007375011,-0.326029474673895
"22858","MDP1",0.932377091864846,0.999988108847249,-0.029639604478944
"22859","NEDD8-MDP1",0.886449782000178,0.999988108847249,0.151164328408258
"22860","NEDD8",0.0173907308349269,0.183354395077579,0.153079298219807
"22861","GMPR2",0.298975871112269,0.999988108847249,-0.332791799837703
"22862","TINF2",0.00914140327585168,0.110800283001631,-0.327740151007647
"22863","TGM1",0.186332192332176,0.908843668766636,Inf
"22864","RABGGTA",0.0838708212822876,0.548743582552743,0.382175867747144
"22865","DHRS1",0.771348943711554,0.999988108847249,-0.189179300193593
"22866","NOP9",0.00399127879195302,0.0567896539896109,-0.396742533874029
"22867","CIDEB",0.469115246737741,0.999988108847249,0.970618105952061
"22868","LTB4R2",0.11753241849726,0.687683574940976,Inf
"22869","LTB4R",0.761675632969181,0.999988108847249,0.234847383998042
"22870","ADCY4",0.999817360659982,0.999988108847249,16.582618483581
"22871","AL096870.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22872","RIPK3",0.264983327326775,0.999988108847249,-0.859238381216584
"22873","NFATC4",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22874","NYNRIN",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22875","CBLN3",0.0454464369651238,0.358041485303341,-3.14496023966744
"22876","KHNYN",0.170629099333477,0.856311756642407,-0.361704687027887
"22877","SDR39U1",0.898910742538773,0.999988108847249,-0.0164831076387668
"22878","AL132800.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22879","CMA1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22880","CTSG",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22881","AL136018.1",0.99981740686062,0.999988108847249,15.8628212335555
"22882","GZMH",0.0125046863089205,0.14173104745812,-1.6472773260273
"22883","GZMB",0.000000000000000000000000441320227712687,0.00000000000000000000007048094189061,-2.32978508401072
"22884","STXBP6",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22885","LINC02286",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22886","LINC02306",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22887","NOVA1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22888","LINC02588",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22889","LINC02294",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22890","LINC02293",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22891","AL110292.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22892","MIR4307HG",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22893","LINC00645",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22894","AL139023.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22895","LINC02300",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22896","FOXG1-AS1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22897","FOXG1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22898","LINC01551",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22899","LINC02282",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22900","LINC02281",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22901","AL049777.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22902","LINC02327",0.159398164671209,0.820955972780666,-3.11397687967873
"22903","AL138974.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22904","LINC02326",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22905","AL158058.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22906","PRKD1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22907","AL356756.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22908","AL133372.3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22909","AL133372.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22910","G2E3-AS1",0.148539405150468,0.789277824479638,-3.27561877842613
"22911","G2E3",0.0279189167786329,0.250622519805394,0.428819469873733
"22912","SCFD1",0.0158179422637554,0.170964275746641,-0.322859246265267
"22913","AL121852.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22914","COCH",0.139109513862264,0.762882833159528,Inf
"22915","AL049830.3",0.999867931548668,0.999988108847249,4.25735628508176
"22916","STRN3",0.497069563962934,0.999988108847249,-0.147187485125286
"22917","AP4S1",0.358346968141531,0.999988108847249,-0.221902477769631
"22918","HECTD1",0.523913665678119,0.999988108847249,0.0642002122869062
"22919","AL136418.1",0.999780795746136,0.999988108847249,16.9023110403875
"22920","HEATR5A",0.697606853180104,0.999988108847249,0.18111316492321
"22921","AL139353.1",0.524613905222622,0.999988108847249,-1.11245530614129
"22922","AL139353.2",0.579412829134922,0.999988108847249,Inf
"22923","DTD2",0.127884826771747,0.724004274184814,-0.404627889153416
"22924","GPR33",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22925","NUBPL",0.283980036683913,0.999988108847249,-0.589009917322368
"22926","AL163973.3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22927","AL163973.2",0.694179583256096,0.999988108847249,-0.652748874840395
"22928","AL355112.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22929","LINC02313",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22930","AL352984.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22931","ARHGAP5-AS1",0.408078792745518,0.999988108847249,-1.01943786781712
"22932","ARHGAP5",0.000193552709210752,0.00431607098504668,-0.748991254366425
"22933","AKAP6",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22934","AL136298.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22935","NPAS3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22936","EGLN3",0.000140825569491392,0.00327759052713554,-4.25797801636347
"22937","EGLN3-AS1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22938","SPTSSA",0.909089785449157,0.999988108847249,0.0222556009146281
"22939","EAPP",0.869177737975275,0.999988108847249,-0.0236095696402937
"22940","AL445363.1",0.662939019626366,0.999988108847249,Inf
"22941","AL445363.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22942","SNX6",0.546238756691378,0.999988108847249,-0.0526866302739332
"22943","CFL2",0.246771458717462,0.999988108847249,-0.762511632505044
"22944","BAZ1A",0.0722752009866025,0.497019825853737,-0.125741887831506
"22945","AL121603.2",0.154682217613275,0.807806324246966,-0.779150082292879
"22946","SRP54",0.353002568889927,0.999988108847249,0.0797284507296898
"22947","FAM177A1",0.515759020658581,0.999988108847249,0.075703329292137
"22948","PPP2R3C",0.84979165795148,0.999988108847249,0.0268785014146321
"22949","KIAA0391",0.354344822031513,0.999988108847249,-0.294036925299703
"22950","AL121594.1",0.25569627227759,0.999988108847249,Inf
"22951","PSMA6",0.000000000000861744211206256,0.0000000000632410883051103,0.295500429371717
"22952","AL133163.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22953","NFKBIA",0.0000000000000000000000000151013917200027,0.00000000000000000000000273767824597542,-0.394409990511263
"22954","AL133163.3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22955","INSM2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22956","RALGAPA1",0.0958419025316352,0.602096470283408,-0.285186141027132
"22957","AL162311.3",0.100252687825103,0.618221471104052,-4.88860917335667
"22958","BRMS1L",0.424674028056406,0.999988108847249,-0.262014094010774
"22959","AL162311.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22960","AL133304.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22961","AL133304.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22962","LINC00609",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22963","PTCSC3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22964","AL162511.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22965","MBIP",0.709343895377445,0.999988108847249,-0.044364268747494
"22966","SFTA3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22967","NKX2-1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22968","NKX2-1-AS1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22969","NKX2-8",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22970","AL079303.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22971","PAX9",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22972","SLC25A21",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22973","AL162464.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22974","AL162464.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22975","SLC25A21-AS1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22976","MIPOL1",0.191249086532916,0.922601142617017,-1.3658962696646
"22977","AL121790.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22978","AL121790.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22979","FOXA1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22980","TTC6",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22981","LINC00517",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22982","AL359233.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22983","AL392023.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22984","AL392023.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22985","SSTR1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22986","CLEC14A",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22987","AL161751.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22988","LINC00639",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22989","SEC23A",0.0101659891294267,0.119967256658238,0.611919871378739
"22990","SEC23A-AS1",0.254671741449951,0.999988108847249,Inf
"22991","GEMIN2",0.150923598669964,0.795454277880368,0.452626445189512
"22992","TRAPPC6B",0.263462967062965,0.999988108847249,0.290687054781096
"22993","AL132639.3",0.12004067808512,0.696406203359305,-2.18928229853753
"22994","PNN",0.967555822504908,0.999988108847249,0.00284066812532502
"22995","MIA2",0.000608211870668336,0.0118939998358453,0.60019056793446
"22996","AL132639.2",0.167543767240722,0.846483949819244,-1.233109827333
"22997","FBXO33",0.235036862160355,0.999988108847249,-0.353612191878528
"22998","AL049875.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"22999","AL352977.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23000","AL352977.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23001","LINC02315",0.520088694929882,0.999988108847249,Inf
"23002","AL121821.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23003","LRFN5",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23004","AL445074.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23005","AL450442.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23006","LINC02307",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23007","AL161752.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23008","LINC02277",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23009","FSCB",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23010","AL356022.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23011","LINC02302",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23012","AL049870.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23013","C14orf28",0.0130148055013173,0.146130079311409,Inf
"23014","AL049870.3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23015","KLHL28",0.100709935357141,0.62031401506112,-0.239369158306468
"23016","TOGARAM1",0.446121451036089,0.999988108847249,-0.192117202729739
"23017","AL121809.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23018","AL121809.1",0.999850425741771,0.999988108847249,15.862835338491
"23019","PRPF39",0.690128878794985,0.999988108847249,0.0523717433811254
"23020","FKBP3",0.114431784499474,0.676028393261115,-0.200454122269025
"23021","FANCM",0.463129117131467,0.999988108847249,-0.496741329243014
"23022","MIS18BP1",0.0278219171843426,0.250158567970103,0.541444806023002
"23023","AL162632.3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23024","AL162632.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23025","AL139354.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23026","LINC02303",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23027","LINC00871",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23028","RPL10L",0.999817349771042,0.999988108847249,16.5825962918034
"23029","MDGA2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23030","LINC00648",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23031","AL358335.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23032","AL110505.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23033","RPS29",0.00410701735357189,0.0580207026133505,0.0567900639999406
"23034","LRR1",0.782233645220821,0.999988108847249,-0.0526842274441611
"23035","RPL36AL",0.0000000000000000000000693592696438018,0.00000000000000000000957272092721738,-0.194718687699631
"23036","MGAT2",0.0000462778609624855,0.00120408603643122,-0.420272589080036
"23037","AL139099.1",0.450766096620817,0.999988108847249,-0.469573979961017
"23038","DNAAF2",0.150399539887595,0.793629638841772,-0.13837331193901
"23039","POLE2",0.469766549535428,0.999988108847249,0.711282760616326
"23040","KLHDC1",0.78962764994872,0.999988108847249,-0.243016508662447
"23041","AL591767.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23042","KLHDC2",0.675363074264596,0.999988108847249,-0.147724123202074
"23043","NEMF",0.637762777325787,0.999988108847249,-0.0590051349051011
"23044","AL627171.2",0.72661103135351,0.999988108847249,-0.57330995399838
"23045","AL627171.1",0.130666507283617,0.734027348255909,-0.707564708898565
"23046","ARF6",0.00000000000986978007986939,0.000000000671425323161581,-0.338737404556055
"23047","LINC01588",0.0000000840274741928593,0.00000371782774337746,-2.82550327818468
"23048","VCPKMT",0.0636964162303389,0.456366248137814,-0.240235599024718
"23049","SOS2",0.158498330860532,0.820955972780666,-0.597229860388292
"23050","L2HGDH",0.821355968537997,0.999988108847249,0.113367193442171
"23051","ATP5S",0.698275855411049,0.999988108847249,0.052159508486636
"23052","AL359397.2",0.628950717468924,0.999988108847249,-0.824372429569353
"23053","CDKL1",0.0296214921527359,0.260537565028471,-1.85916816233813
"23054","AL359397.1",0.367522862796254,0.999988108847249,Inf
"23055","MAP4K5",0.646764935461248,0.999988108847249,0.0587079828382482
"23056","AL118556.1",0.999780795297503,0.999988108847249,16.9023107313977
"23057","ATL1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23058","SAV1",0.223781027474676,0.999988108847249,-0.410104960171701
"23059","NIN",0.00000043150935823428,0.000017101306726378,0.621065064416015
"23060","AL133485.1",0.999848979151864,0.999988108847249,15.8628344302478
"23061","AL358334.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23062","PYGL",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23063","ABHD12B",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23064","AL358334.3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23065","AL358334.2",0.190186551451551,0.919884130744635,Inf
"23066","TRIM9",0.520697871097352,0.999988108847249,Inf
"23067","AL591770.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23068","TMX1",0.986860808587156,0.999988108847249,0.00137322641346
"23069","LINC00519",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23070","LINC00640",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23071","AL358332.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23072","LINC02310",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23073","FRMD6-AS2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23074","FRMD6",0.978824161184578,0.999988108847249,0.0202107950537027
"23075","AL122125.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23076","FRMD6-AS1",0.0321682170533907,0.276934127342412,-2.34634818646417
"23077","AL079307.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23078","GNG2",0.00000155019215079295,0.000054554401210172,0.464598803990917
"23079","AL358333.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23080","AL358333.3",0.220702752296072,0.999988108847249,Inf
"23081","AL358333.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23082","RTRAF",0.743818551053344,0.999988108847249,0.0158303718457273
"23083","NID2",0.645926297141363,0.999988108847249,Inf
"23084","LINC02319",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23085","PTGDR",0.0243182126176515,0.226614119136092,-3.33576730197691
"23086","PTGER2",0.000000000000000000000000104041657995089,0.000000000000000000000017303676382681,-1.51788014029158
"23087","TXNDC16",0.3862199537377,0.999988108847249,-0.792588656918007
"23088","GPR137C",0.506964764527618,0.999988108847249,-1.17037453157765
"23089","ERO1A",0.00128342748688616,0.022221781649555,-0.345155593143292
"23090","AL133453.1",0.150918888072444,0.795454277880368,Inf
"23091","PSMC6",0.272416025179524,0.999988108847249,-0.0935258100447994
"23092","STYX",0.810656794029276,0.999988108847249,-0.0420367694093432
"23093","GNPNAT1",0.0588688256670412,0.431456004200443,-0.22191832786695
"23094","AL139317.3",0.367087330447882,0.999988108847249,-1.11561900625567
"23095","AL139317.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23096","FERMT2",0.0000183055151805222,0.000517647865197599,-Inf
"23097","DDHD1",0.0000101388825335309,0.000303064030668057,0.589480923390363
"23098","AL352979.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23099","AL356020.1",0.499021774581331,0.999988108847249,-0.598177761938984
"23100","AL163953.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23101","LINC02331",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23102","BMP4",0.999817404997173,0.999988108847249,15.8627987329236
"23103","CDKN3",0.0114794717165071,0.132528729688331,-0.721609040120438
"23104","CNIH1",0.000105301427478505,0.00251538409884196,0.220027437482525
"23105","AL359792.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23106","GMFB",0.536280141391277,0.999988108847249,0.0769236429217219
"23107","CGRRF1",0.685445052983751,0.999988108847249,-0.101982784105752
"23108","SAMD4A",0.0135900273736411,0.151452644523106,-0.325752717530211
"23109","GCH1",0.0000181518711387825,0.0005146047795879,-0.629723560873689
"23110","WDHD1",0.348928982747521,0.999988108847249,0.343666282134775
"23111","SOCS4",0.000122429984327589,0.00288144337851134,0.47101246986061
"23112","MAPK1IP1L",0.431306746137394,0.999988108847249,-0.0416771282889353
"23113","LGALS3",0.0000000000000000000000157190258466662,0.00000000000000000000228218480019693,-2.09631889557501
"23114","DLGAP5",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23115","AL139316.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23116","AL158801.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23117","FBXO34",0.960833725874717,0.999988108847249,-0.00846422813102145
"23118","AL158801.3",0.520682946844417,0.999988108847249,Inf
"23119","ATG14",0.188678792091808,0.915628610790774,0.333873862305426
"23120","TBPL2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23121","KTN1-AS1",0.0123349342741728,0.14018604733555,-1.48932781207351
"23122","KTN1",0.0000130156068403776,0.000381237923329767,-0.224361268820553
"23123","AL355773.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23124","LINC00520",0.0575653484398826,0.424418913464508,Inf
"23125","AL138995.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23126","PELI2",0.494145901916086,0.999988108847249,-0.376219635952029
"23127","AL355073.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23128","AL355073.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23129","LINC02284",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23130","TMEM260",0.977245514768039,0.999988108847249,0.0113251949234639
"23131","AL355103.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23132","AL161757.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23133","AL161757.5",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23134","AL161757.3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23135","OTX2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23136","OTX2-AS1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23137","AL161757.4",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23138","AL391152.1",0.512318875716012,0.999988108847249,Inf
"23139","EXOC5",0.881275640147347,0.999988108847249,0.0247740757451713
"23140","AP5M1",0.0897806645910303,0.578161276700072,0.375021745774102
"23141","AL355834.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23142","NAA30",0.711981071375352,0.999988108847249,-0.066112048394323
"23143","CCDC198",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23144","SLC35F4",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23145","AL161804.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23146","ARMH4",0.279719757916049,0.999988108847249,-2.13496644428898
"23147","ACTR10",0.594629378832927,0.999988108847249,0.0840197942249434
"23148","PSMA3",0.579123220329814,0.999988108847249,0.0235296196238221
"23149","PSMA3-AS1",0.0520559560875312,0.395705497566551,-0.247866256023199
"23150","AL132989.2",0.224332252143115,0.999988108847249,Inf
"23151","ARID4A",0.201764468264733,0.951191557023141,0.437815067609579
"23152","AL139021.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23153","TOMM20L",0.0202497025833278,0.201785062081336,-Inf
"23154","AL139021.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23155","TIMM9",0.768908425309961,0.999988108847249,0.0249888757549058
"23156","KIAA0586",0.789373888984438,0.999988108847249,0.198722507531232
"23157","DACT1",0.579412778537744,0.999988108847249,Inf
"23158","LINC01500",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23159","DAAM1",0.0167688843185131,0.178311617715375,-0.916311730378537
"23160","GPR135",0.973896553251076,0.999988108847249,0.0500053898374982
"23161","L3HYPDH",0.29514616473392,0.999988108847249,-0.376015646399916
"23162","JKAMP",0.398430735861542,0.999988108847249,0.192041146074303
"23163","CCDC175",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23164","RTN1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23165","AL133299.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23166","LRRC9",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23167","AL157911.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"23168","PCNX4",0.955973617932022,0.999988108847249,0.00889653188503852
"23169","DHRS7",0.00000973367153532538,0.000292254141407111,-0.841627162416934
